nCount, LINE_SEG_NBR,MILEPOST,TRACK_SDTK_NBR,TSC_CD,CLASS,TEST_FSPD,TEST_PSPD,DFCT_TYPE,TIMEGAP, DEF_PRTY1, DEF_PRTY2, DEF_LGTH1, DEF_LGTH2, DEF_AMPLTD1, DEF_AMPLTD2, NosOfInsp,TOT_DFLT_MGT
1049,2,174.787,0,T,5,70,79,SURFACE,32,YEL,YEL,2,5,-1,-1.09,1,5.63987
1050,2,174.921,0,T,5,70,79,SURFACE,43,YEL,RED,11,12,-1.16,-1.42,1,7.90765
1051,2,180.307,0,T,5,70,79,SURFACE,123,YEL,YEL,1,3,-1,-1.02,1,18.0092
1052,2,180.613,0,T,5,70,79,SURFACE,61,YEL,YEL,3,5,-1.07,-1.06,1,8.83186
1053,2,189.91,0,C,5,70,79,SURFACE,40,YEL,RED,7,7,-1.1,-1.27,1,5.57824
1054,2,190.496,0,T,5,70,79,SURFACE,28,YEL,YEL,6,8,-1.09,-1.07,1,3.97425
1055,2,190.496,0,T,5,70,79,SURFACE,66,YEL,YEL,8,9,-1.07,-1.15,1,12.5175
1056,2,191.717,0,T,5,70,79,SURFACE,48,YEL,RED,8,9,-1.18,-1.47,1,7.27242
1057,2,194.425,0,T,5,70,79,SURFACE,123,YEL,YEL,2,8,-1,-1.14,1,20.8693
1058,2,194.776,0,T,5,70,79,SURFACE,39,YEL,YEL,2,3,-1,-1.07,1,5.07982
1059,2,196.392,0,T,5,70,79,SURFACE,41,YEL,YEL,6,6,-1.16,-1.23,1,5.32498
1060,2,196.392,0,T,5,70,79,SURFACE,28,YEL,YEL,6,11,-1.23,-1.15,1,3.97673
1061,2,196.392,0,T,5,70,79,SURFACE,66,YEL,YEL,11,3,-1.15,-1.02,1,12.5032
1062,2,197.411,0,T,5,70,79,SURFACE,74,YEL,YEL,1,5,-1,-1.04,1,12.7524
1063,2,201.683,0,T,5,70,79,SURFACE,127,YEL,YEL,6,6,-1.07,-1.11,1,21.7267
1064,2,201.683,0,T,5,70,79,SURFACE,49,YEL,YEL,6,8,-1.11,-1.19,1,8.2063
1065,2,201.683,0,T,5,70,79,SURFACE,74,YEL,RED,8,9,-1.19,-1.39,1,12.7524
1066,2,201.683,0,T,5,70,79,SURFACE,52,YEL,YEL,6,8,-1.13,-1.24,1,9.58768
1067,2,201.683,0,T,5,70,79,SURFACE,48,RED,RED,8,8,-1.39,-1.38,1,7.2635
1068,2,201.683,0,T,5,70,79,SURFACE,13,RED,RED,8,11,-1.38,-1.66,1,3.86373
1069,2,201.683,0,T,5,70,79,SURFACE,39,YEL,YEL,6,8,-1.11,-1.25,1,6.02445
1070,2,201.683,0,T,5,70,79,SURFACE,71,YEL,RED,8,7,-1.25,-1.34,1,12.169
1071,2,201.683,0,T,5,70,79,SURFACE,20,YEL,YEL,8,1,-1.12,-1.02,1,3.24788
1072,2,201.683,0,T,5,70,79,SURFACE,37,YEL,RED,1,8,-1.02,-1.36,1,5.86863
1073,2,201.683,0,T,5,70,79,SURFACE,56,RED,RED,8,11,-1.36,-1.68,1,9.24329
1074,2,201.708,0,T,5,70,79,SURFACE,47,YEL,RED,1,10,-1,-1.38,1,6.29514
1075,2,202.252,0,T,5,70,79,SURFACE,37,YEL,RED,2,6,-1.05,-1.33,1,5.86863
1076,2,202.252,0,T,5,70,79,SURFACE,56,RED,RED,6,12,-1.33,-1.98,1,9.24329
1077,2,202.252,0,T,5,70,79,SURFACE,41,YEL,YEL,6,7,-1.14,-1.14,1,5.25359
1078,2,202.252,0,T,5,70,79,SURFACE,42,YEL,YEL,7,4,-1.14,-1.05,1,6.84897
1079,2,202.252,0,T,5,70,79,SURFACE,50,YEL,YEL,6,6,-1.21,-1.18,1,6.23457
1080,2,202.252,0,T,5,70,79,SURFACE,41,YEL,RED,6,6,-1.18,-1.33,1,5.32498
1081,2,202.252,0,T,5,70,79,SURFACE,28,RED,RED,6,6,-1.33,-1.32,1,3.97673
1082,2,202.537,0,T,5,70,79,SURFACE,48,YEL,YEL,6,6,-1.08,-1.07,1,7.2635
1083,2,202.537,0,T,5,70,79,SURFACE,13,YEL,YEL,6,8,-1.07,-1.13,1,3.86373
1084,2,203.904,0,T,5,70,79,SURFACE,13,YEL,YEL,2,6,-1.01,-1.18,1,3.86373
1085,2,203.904,0,T,5,70,79,SURFACE,71,YEL,RED,4,5,-1.1,-1.29,1,12.169
1086,2,203.904,0,T,5,70,79,SURFACE,56,RED,RED,13,13,-2.05,-3,1,9.24329
1087,2,204.234,0,T,5,70,79,SURFACE,113,YEL,YEL,4,4,-1.05,-1.09,1,19.3219
1088,2,204.234,0,T,5,70,79,SURFACE,56,YEL,RED,6,8,-1.17,-1.59,1,9.24329
1089,2,204.234,0,T,5,70,79,SURFACE,47,RED,RED,8,9,-1.59,-1.54,1,6.29514
1090,2,204.91,0,T,5,70,79,SURFACE,13,RED,RED,21,11,-1.68,-1.3,1,3.86373
1091,2,205.091,0,T,5,70,79,SURFACE,47,YEL,RED,9,21,-1.09,-1.84,1,6.29514
1092,2,205.428,0,T,5,70,79,SURFACE,127,YEL,YEL,6,3,-1.1,-1.14,1,18.6332
1093,2,205.428,0,T,5,70,79,SURFACE,123,YEL,RED,3,6,-1.14,-1.52,1,17.2509
1094,2,206.192,0,T,5,70,79,SURFACE,61,YEL,YEL,3,7,-1.03,-1.06,1,8.83774
1095,2,206.192,0,T,5,70,79,SURFACE,126,YEL,YEL,7,7,-1.06,-1.11,1,21.2464
1096,2,206.192,0,T,5,70,79,SURFACE,127,YEL,RED,10,9,-1.22,-1.31,1,18.6332
1097,2,207.424,0,T,5,70,79,SURFACE,41,YEL,YEL,1,5,-1,-1.16,1,8.12678
1098,2,207.496,0,T,5,70,79,SURFACE,47,YEL,YEL,6,2,-1.25,-1.02,1,6.30266
1099,2,207.496,0,T,5,70,79,SURFACE,41,YEL,YEL,2,4,-1.02,-1.09,1,5.23556
1100,2,207.496,0,T,5,70,79,SURFACE,42,YEL,YEL,4,3,-1.09,-1.03,1,6.87459
1101,2,207.517,0,T,5,70,79,SURFACE,50,YEL,RED,5,4,-1.05,-1.26,1,6.26299
1102,2,209.839,0,T,5,70,79,SURFACE,74,YEL,RED,2,11,-1.03,-1.52,1,12.7695
1103,2,209.839,0,T,5,70,79,SURFACE,52,YEL,YEL,3,1,-1.08,-1,1,9.58813
1104,2,209.839,0,T,5,70,79,SURFACE,164,YEL,YEL,1,4,-1,-1.18,1,27.7361
1105,2,213.079,0,T,5,70,79,SURFACE,74,YEL,YEL,4,8,-1.02,-1.13,1,12.7695
1106,2,213.079,0,T,5,70,79,SURFACE,32,YEL,YEL,8,8,-1.13,-1.15,1,5.63526
1107,2,216.504,0,T,5,70,79,SURFACE,42,YEL,YEL,3,3,-1.01,-1.02,1,6.87459
1108,2,216.504,0,T,5,70,79,SURFACE,41,YEL,YEL,7,7,-1.17,-1.2,1,5.32414
1109,2,216.904,0,T,5,70,79,SURFACE,48,YEL,YEL,1,5,-1,-1.12,1,7.26819
1110,2,216.904,0,T,5,70,79,SURFACE,71,YEL,YEL,4,7,-1.05,-1.17,1,12.1576
1111,2,216.904,0,T,5,70,79,SURFACE,113,YEL,YEL,7,6,-1.17,-1.13,1,19.2983
1112,2,216.904,0,T,5,70,79,SURFACE,50,YEL,YEL,6,5,-1.17,-1.16,1,6.26299
1113,2,216.904,0,T,5,70,79,SURFACE,41,YEL,RED,5,7,-1.16,-1.35,1,5.32414
1114,2,217.133,0,T,5,70,79,SURFACE,41,YEL,RED,5,5,-1.15,-1.38,1,5.32414
1115,2,217.133,0,T,5,70,79,SURFACE,66,YEL,YEL,3,6,-1.02,-1.12,1,12.3693
1116,2,217.557,0,T,5,70,79,SURFACE,127,YEL,YEL,6,4,-1.11,-1.04,1,21.7533
1117,2,217.557,0,T,5,70,79,SURFACE,49,YEL,YEL,4,4,-1.04,-1.04,1,8.21863
1118,2,219.328,0,T,5,70,79,SURFACE,39,YEL,YEL,4,7,-1.14,-1.19,1,6.0296
1119,2,219.328,0,T,5,70,79,SURFACE,71,YEL,YEL,7,5,-1.19,-1.16,1,12.1576
1120,2,220.006,0,T,5,70,79,SURFACE,66,YEL,YEL,2,6,-1.02,-1.08,1,12.3693
1121,2,220.666,0,T,5,70,79,SURFACE,39,YEL,YEL,4,5,-1.02,-1.06,1,6.0296
1122,2,220.666,0,T,5,70,79,SURFACE,41,YEL,YEL,4,4,-1.06,-1.04,1,5.32414
1123,2,222.094,0,T,5,70,79,SURFACE,88,YEL,YEL,6,3,-1.11,-1.03,1,10.1126
1124,2,222.716,0,T,5,70,79,SURFACE,71,YEL,YEL,8,7,-1.2,-1.2,1,12.2531
1125,2,222.736,0,T,5,70,79,SURFACE,71,YEL,YEL,6,7,-1.18,-1.12,1,12.2531
1126,2,222.736,0,T,5,70,79,SURFACE,56,YEL,RED,4,11,-1.08,-1.84,1,9.2719
1127,2,222.736,0,T,5,70,79,SURFACE,41,YEL,YEL,4,2,-1.13,-1.05,1,5.42809
1128,2,223.415,0,T,5,70,79,SURFACE,56,YEL,YEL,8,9,-1.16,-1.16,1,9.2719
1129,2,224.638,0,T,5,70,79,SURFACE,41,YEL,YEL,6,6,-1.18,-1.2,1,5.42809
1130,2,224.638,0,T,5,70,79,SURFACE,28,YEL,YEL,6,13,-1.2,-1.14,1,4.03314
1131,2,224.996,0,T,5,70,79,SURFACE,28,YEL,RED,2,8,-1.01,-1.26,1,4.03314
1132,2,226.649,0,T,5,70,79,SURFACE,41,YEL,YEL,4,6,-1.09,-1.2,1,5.42809
1133,2,228,0,T,5,70,79,SURFACE,56,YEL,YEL,3,5,-1.06,-1.12,1,7.47312
1134,2,228.284,0,T,5,70,79,SURFACE,56,YEL,RED,4,6,-1.05,-1.38,1,7.47312
1135,2,229.323,0,T,5,70,79,SURFACE,32,YEL,YEL,5,5,-1.04,-1.08,1,5.66363
1136,2,229.323,0,T,5,70,79,SURFACE,52,YEL,YEL,5,7,-1.08,-1.06,1,9.65524
1137,2,229.323,0,T,5,70,79,SURFACE,48,YEL,YEL,5,8,-1.06,-1.09,1,7.28058
1138,2,229.323,0,T,5,70,79,SURFACE,13,YEL,YEL,8,9,-1.09,-1.15,1,3.94932
1139,2,229.323,0,T,5,70,79,SURFACE,41,YEL,YEL,5,3,-1.06,-1.04,1,4.40937
1140,2,230.041,0,T,5,70,79,SURFACE,43,YEL,YEL,5,12,-1.1,-1.24,1,7.98279
1141,2,230.935,0,T,5,70,79,SURFACE,41,YEL,YEL,6,7,-1.1,-1.16,1,5.39998
1142,2,230.935,0,T,5,70,79,SURFACE,42,YEL,YEL,7,6,-1.16,-1.12,1,6.95679
1143,2,230.935,0,T,5,70,79,SURFACE,66,YEL,RED,2,12,-1.01,-1.45,1,12.4699
1144,2,231.34,0,T,5,70,79,SURFACE,28,YEL,YEL,3,5,-1.08,-1.08,1,4.08204
1145,2,239.174,0,T,5,70,79,SURFACE,39,YEL,YEL,7,6,-1.11,-1.12,1,4.93072
1146,2,239.59,0,T,5,70,79,SURFACE,71,YEL,YEL,7,7,-1.19,-1.13,1,9.64891
1147,2,239.81,0,T,5,70,79,SURFACE,52,YEL,YEL,3,2,-1.1,-1.01,1,8.09454
1148,2,239.81,0,T,5,70,79,SURFACE,48,YEL,YEL,1,6,-1,-1.19,1,6.3044
1149,2,239.81,0,T,5,70,79,SURFACE,13,YEL,YEL,6,6,-1.19,-1.16,1,3.24739
1150,2,239.81,0,T,5,70,79,SURFACE,39,RED,RED,4,4,-1.26,-1.26,1,4.93072
1151,2,244.263,0,T,5,70,79,SURFACE,32,YEL,YEL,5,5,-1.04,-1.06,1,5.70544
1152,2,245.107,0,T,5,70,79,SURFACE,13,YEL,YEL,4,7,-1.09,-1.16,1,3.93611
1153,2,245.107,0,T,5,70,79,SURFACE,39,RED,RED,9,8,-1.26,-1.29,1,6.09999
1154,2,245.107,0,T,5,70,79,SURFACE,71,RED,RED,8,12,-1.29,-1.48,1,12.312
1155,2,246.383,0,T,5,70,79,SURFACE,41,YEL,YEL,3,5,-1.01,-1.04,1,8.19731
1156,2,246.383,0,T,5,70,79,SURFACE,127,YEL,RED,4,8,-1.07,-1.28,1,21.9731
1157,2,246.483,0,T,5,70,79,SURFACE,40,YEL,YEL,3,5,-1.04,-1.19,1,5.66276
1158,2,246.483,0,T,5,70,79,SURFACE,48,YEL,YEL,5,6,-1.07,-1.17,1,7.36547
1159,2,246.483,0,T,5,70,79,SURFACE,13,YEL,RED,6,7,-1.17,-1.47,1,3.93611
1160,2,246.483,0,T,5,70,79,SURFACE,8,YEL,RED,1,9,-1.03,-1.43,1,2.67173
1161,2,246.483,0,T,5,70,79,SURFACE,39,RED,RED,9,9,-1.43,-1.47,1,6.09999
1162,2,246.483,0,T,5,70,79,SURFACE,71,RED,RED,9,3,-1.47,-1.26,1,12.312
1163,2,247.119,0,T,5,70,79,SURFACE,74,YEL,YEL,4,5,-1.17,-1.11,1,12.8194
1164,2,247.119,0,T,5,70,79,SURFACE,32,YEL,RED,5,8,-1.11,-1.35,1,5.70544
1165,2,247.119,0,T,5,70,79,SURFACE,39,YEL,YEL,6,7,-1.09,-1.13,1,6.09999
1166,2,247.119,0,T,5,70,79,SURFACE,71,YEL,YEL,7,19,-1.13,-1.24,1,12.312
1167,2,247.119,0,T,5,70,79,SURFACE,113,YEL,YEL,19,18,-1.24,-1.22,1,19.4094
1168,2,247.119,0,T,5,70,79,SURFACE,56,YEL,RED,19,8,-1.23,-1.41,1,9.34469
1169,2,249.94,0,T,5,70,79,SURFACE,41,YEL,YEL,6,8,-1.14,-1.19,1,8.19731
1170,2,251.326,0,T,5,70,79,SURFACE,43,YEL,RED,7,12,-1.08,-1.48,1,7.98275
1171,2,253.321,0,T,5,70,79,SURFACE,113,YEL,YEL,6,4,-1.09,-1.02,1,19.3784
1172,2,253.321,0,T,5,70,79,SURFACE,41,YEL,RED,3,5,-1.17,-1.36,1,5.51211
1173,2,253.512,0,T,5,70,79,SURFACE,43,YEL,YEL,4,5,-1.03,-1.05,1,7.98224
1174,2,255.141,0,C,5,70,79,SURFACE,32,YEL,YEL,2,2,-1.01,-1,1,5.72104
1175,2,255.141,0,C,5,70,79,SURFACE,13,YEL,YEL,7,8,-1.12,-1.17,1,3.94001
1176,2,255.141,0,C,5,70,79,SURFACE,39,YEL,YEL,10,10,-1.21,-1.24,1,6.08706
1177,2,255.141,0,C,5,70,79,SURFACE,71,YEL,YEL,10,9,-1.24,-1.25,1,12.288
1178,2,255.141,0,C,5,70,79,SURFACE,113,YEL,RED,9,6,-1.25,-1.29,1,19.3784
1179,2,255.195,0,C,5,70,79,SURFACE,48,YEL,YEL,3,6,-1.05,-1.24,1,7.36904
1180,2,255.195,0,C,5,70,79,SURFACE,13,YEL,YEL,6,6,-1.24,-1.18,1,3.94001
1181,2,255.195,0,C,5,70,79,SURFACE,113,YEL,YEL,2,5,-1.03,-1.24,1,19.3784
1182,2,256.426,0,T,5,70,79,SURFACE,43,YEL,YEL,3,5,-1.02,-1.07,1,7.98224
1183,2,256.426,0,T,5,70,79,SURFACE,33,YEL,YEL,5,6,-1.07,-1.09,1,6.1819
1184,2,259.906,0,T,5,70,79,SURFACE,49,YEL,YEL,13,8,-1.15,-1.09,1,8.28146
1185,2,259.906,0,T,5,70,79,SURFACE,74,YEL,YEL,8,9,-1.09,-1.18,1,12.8623
1186,2,259.906,0,T,5,70,79,SURFACE,32,YEL,YEL,9,9,-1.18,-1.17,1,5.72104
1187,2,261.081,0,C,5,70,79,SURFACE,127,YEL,YEL,6,7,-1.08,-1.13,1,21.9328
1188,2,261.081,0,C,5,70,79,SURFACE,49,YEL,RED,7,8,-1.13,-1.35,1,8.28146
1189,2,261.598,0,T,5,70,79,SURFACE,49,YEL,YEL,2,3,-1.01,-1,1,8.28146
1190,2,262.247,0,T,5,70,79,SURFACE,85,YEL,RED,6,10,-1.07,-1.36,1,14.8114
1191,2,262.247,0,T,5,70,79,SURFACE,43,RED,RED,10,13,-1.36,-1.46,1,7.98224
1192,2,265.351,0,C,5,70,79,SURFACE,43,YEL,YEL,4,9,-1.04,-1.2,1,7.98224
1193,2,268.057,0,T,5,70,79,SURFACE,48,YEL,YEL,10,1,-1.21,-1,1,7.3864
1194,2,268.057,0,T,5,70,79,SURFACE,13,YEL,YEL,1,6,-1,-1.07,1,3.93919
1195,2,268.057,0,T,5,70,79,SURFACE,39,YEL,YEL,8,8,-1.21,-1.19,1,6.08926
1196,2,268.057,0,T,5,70,79,SURFACE,71,YEL,YEL,8,9,-1.19,-1.18,1,12.2651
1197,2,268.057,0,T,5,70,79,SURFACE,113,YEL,YEL,9,7,-1.18,-1.13,1,19.3709
1198,2,279.819,0,T,5,70,79,SURFACE,39,YEL,RED,6,8,-1.19,-1.36,1,5.17721
1199,2,279.819,0,T,5,70,79,SURFACE,50,RED,RED,8,9,-1.36,-1.3,1,6.3569
1200,2,281.934,0,T,5,70,79,SURFACE,40,YEL,YEL,2,5,-1.01,-1.05,1,5.70957
1201,2,281.934,0,T,5,70,79,SURFACE,111,YEL,YEL,5,3,-1.05,-1.03,1,18.8425
1202,2,281.934,0,T,5,70,79,SURFACE,15,YEL,YEL,3,3,-1.03,-1.01,1,4.57492
1203,2,281.934,0,T,5,70,79,SURFACE,69,YEL,YEL,6,5,-1.12,-1.21,1,12.0937
1204,2,13.2695,1,T,5,70,70,SURFACE,89,YEL,YEL,26,4,-1.19,-1.11,1,12.6125
1205,2,13.4349,1,T,5,70,79,SURFACE,164,YEL,YEL,1,2,-1,-1.04,1,21.0149
1206,2,13.4349,1,T,5,70,79,SURFACE,73,YEL,YEL,6,4,-1.14,-1.06,1,9.88461
1207,2,13.4839,1,T,5,70,79,SURFACE,35,YEL,YEL,4,4,-1.06,-1.05,1,4.28497
1208,2,13.9994,1,T,5,70,79,SURFACE,70,YEL,YEL,6,5,-1.21,-1.18,1,9.92054
1209,2,107.033,1,T,5,70,79,SURFACE,35,YEL,RED,4,4,-1.07,-1.32,1,3.01563
1210,2,107.033,1,T,5,70,79,SURFACE,132,YEL,YEL,1,8,-1,-1.25,1,13.0951
1211,2,107.749,1,T,5,70,79,SURFACE,83,YEL,YEL,4,6,-1.05,-1.07,1,8.28249
1212,2,107.749,1,T,5,70,79,SURFACE,164,YEL,YEL,6,11,-1.07,-1.19,1,16.1279
1213,2,108.052,1,T,5,70,70,SURFACE,123,YEL,YEL,4,2,-1.02,-1.01,1,12.1761
1214,2,108.567,1,T,5,70,79,SURFACE,83,YEL,RED,4,11,-1.18,-1.7,1,8.28249
1215,2,109.246,1,T,5,70,79,SURFACE,35,YEL,YEL,7,6,-1.16,-1.07,1,3.01563
1216,2,110.041,1,T,5,70,79,SURFACE,14,YEL,YEL,4,1,-1.08,-1,1,3.30619
1217,2,110.041,1,T,5,70,79,SURFACE,35,YEL,YEL,3,4,-1.04,-1.08,1,3.01563
1218,2,110.041,1,T,5,70,79,SURFACE,113,YEL,YEL,5,3,-1.12,-1.04,1,11.3285
1219,2,110.041,1,T,5,70,79,SURFACE,83,YEL,YEL,7,8,-1.24,-1.23,1,8.28249
1220,2,110.041,1,T,5,70,79,SURFACE,108,YEL,YEL,8,3,-1.23,-1.08,1,10.5566
1221,2,110.041,1,T,5,70,79,SURFACE,56,YEL,YEL,3,3,-1.08,-1.07,1,5.50723
1222,2,110.041,1,T,5,70,79,SURFACE,120,RED,RED,11,10,-1.63,-1.81,1,10.4913
1223,2,110.312,1,C,5,70,70,SURFACE,123,YEL,YEL,4,7,-1.03,-1.14,1,12.1761
1224,2,110.312,1,C,5,70,70,SURFACE,83,YEL,YEL,8,10,-1.1,-1.09,1,8.28249
1225,2,110.312,1,C,5,70,70,SURFACE,120,YEL,RED,5,13,-1.21,-1.54,1,10.4913
1226,2,111.058,1,T,5,70,79,SURFACE,113,YEL,YEL,8,2,-1.21,-1,1,11.3285
1227,2,111.058,1,T,5,70,79,SURFACE,56,RED,RED,10,9,-1.3,-1.34,1,5.50723
1228,2,108.587,2,T,5,70,79,SURFACE,41,RED,RED,9,5,-1.75,-1.46,1,3.4001
1229,2,108.891,2,T,5,70,79,SURFACE,28,YEL,RED,2,9,-1.02,-1.89,1,2.11197
1230,2,110.041,2,T,5,70,79,SURFACE,41,YEL,YEL,4,8,-1.04,-1.16,1,3.4001
1231,3,233.834,1,T,5,70,79,SURFACE,31,YEL,YEL,2,2,-1.01,-1,1,4.75643
1232,3,234.417,1,C,5,70,90,SURFACE,98,YEL,YEL,4,11,-1.05,-1.24,1,14.9053
1233,3,234.452,1,T,5,70,90,SURFACE,98,YEL,RED,11,5,-1.23,-1.25,1,14.9053
1234,3,234.575,1,T,5,70,90,SURFACE,98,RED,RED,4,8,-1.32,-1.56,1,14.9053
1235,3,236.128,1,C,5,70,90,SURFACE,43,YEL,YEL,3,5,-1.03,-1.1,1,6.32295
1236,3,236.128,1,C,5,70,90,SURFACE,150,YEL,RED,5,6,-1.1,-1.36,1,22.1111
1237,3,236.371,1,T,5,70,90,SURFACE,16,YEL,YEL,2,2,-1.03,-1.08,1,3.2881
1238,3,236.396,1,T,5,70,90,SURFACE,98,YEL,YEL,8,7,-1.2,-1.2,1,14.9026
1239,3,236.396,1,T,5,70,90,SURFACE,43,YEL,YEL,7,9,-1.2,-1.22,1,6.3203
1240,3,236.396,1,T,5,70,90,SURFACE,150,YEL,RED,9,5,-1.22,-1.27,1,22.1039
1241,3,236.928,1,T,5,70,90,SURFACE,22,YEL,RED,12,12,-1.23,-1.67,1,3.14387
1242,3,236.928,1,T,5,70,90,SURFACE,21,RED,RED,12,17,-1.67,-1.91,1,2.9877
1243,3,236.928,1,T,5,70,90,SURFACE,200,YEL,RED,12,8,-1.23,-1.39,1,33.9912
1244,3,243.373,1,T,5,70,90,SURFACE,64,YEL,RED,1,14,-1,-1.44,1,9.4669
1245,3,243.373,1,T,5,70,90,SURFACE,200,YEL,RED,3,7,-1.03,-1.39,1,33.9912
1246,3,243.4,1,T,5,70,90,SURFACE,103,YEL,RED,10,13,-1.21,-1.45,1,15.1845
1247,3,243.923,1,T,5,70,90,SURFACE,125,YEL,YEL,7,3,-1.16,-1.02,1,17.9533
1248,3,244.14,1,T,5,70,90,SURFACE,43,YEL,YEL,7,8,-1.17,-1.23,1,6.3203
1249,3,244.234,1,T,5,70,90,SURFACE,64,YEL,RED,6,13,-1.08,-1.78,1,9.4669
1250,3,244.53,1,T,5,70,90,SURFACE,64,YEL,YEL,4,6,-1.05,-1.12,1,9.4669
1251,3,244.53,1,T,5,70,90,SURFACE,31,YEL,YEL,6,6,-1.09,-1.08,1,4.73505
1252,3,244.53,1,T,5,70,90,SURFACE,98,YEL,YEL,6,3,-1.08,-1.02,1,14.9026
1253,3,244.53,1,T,5,70,90,SURFACE,43,YEL,YEL,3,4,-1.02,-1.11,1,6.3203
1254,3,246.041,1,T,5,70,90,SURFACE,43,YEL,YEL,6,7,-1.08,-1.07,1,6.3203
1255,3,246.041,1,T,5,70,90,SURFACE,150,YEL,RED,7,11,-1.07,-1.46,1,22.1039
1256,3,246.06,1,T,5,70,90,SURFACE,105,RED,RED,7,12,-1.29,-1.91,1,16.5181
1257,3,246.259,1,T,5,70,90,SURFACE,105,YEL,YEL,2,4,-1.07,-1.04,1,16.5182
1258,3,246.335,1,T,5,70,90,SURFACE,21,YEL,RED,7,9,-1.18,-1.44,1,3.18833
1259,3,246.743,1,C,5,70,90,SURFACE,105,YEL,YEL,7,8,-1.11,-1.1,1,15.0347
1260,3,248.193,1,T,5,70,90,SURFACE,59,YEL,YEL,3,7,-1.03,-1.16,1,10.8867
1261,3,248.216,1,T,5,70,90,SURFACE,67,YEL,RED,6,7,-1.15,-1.31,1,17.2167
1262,3,248.937,1,T,5,70,90,SURFACE,41,YEL,YEL,8,7,-1.1,-1.12,1,6.01535
1263,3,249.169,1,T,5,70,90,SURFACE,62,RED,RED,8,9,-1.37,-2.06,1,9.16901
1264,3,249.686,1,T,5,70,90,SURFACE,59,YEL,YEL,5,3,-1.12,-1.03,1,10.8867
1265,3,249.815,1,T,5,70,90,SURFACE,57,YEL,YEL,7,6,-1.14,-1.15,1,11.9167
1266,3,250.029,1,C,5,70,90,SURFACE,62,YEL,RED,11,14,-1.17,-1.49,1,9.16901
1267,3,250.077,1,C,5,70,90,SURFACE,41,RED,RED,6,6,-1.32,-1.28,1,6.01535
1268,3,250.077,1,C,5,70,90,SURFACE,21,YEL,RED,6,6,-1.19,-1.32,1,3.18833
1269,3,250.077,1,C,5,70,90,SURFACE,105,YEL,RED,6,8,-1.22,-1.4,1,15.0347
1270,3,250.077,1,C,5,70,90,SURFACE,20,RED,RED,8,6,-1.4,-1.32,1,2.9732
1271,3,256.074,1,T,5,70,90,SURFACE,21,YEL,YEL,8,5,-1.18,-1.03,1,3.18833
1272,3,256.074,1,T,5,70,90,SURFACE,105,YEL,YEL,5,16,-1.03,-1.23,1,16.5182
1273,3,256.074,1,T,5,70,90,SURFACE,70,YEL,YEL,16,10,-1.23,-1.22,1,10.66
1274,3,256.074,1,T,5,70,90,SURFACE,71,YEL,RED,10,4,-1.18,-1.29,1,14.2401
1275,3,256.074,1,T,5,70,90,SURFACE,133,RED,RED,4,6,-1.29,-1.3,1,29.7051
1276,3,257.873,1,T,5,70,90,SURFACE,27,YEL,YEL,3,4,-1.01,-1.04,1,4.9629
1277,3,257.873,1,T,5,70,90,SURFACE,15,YEL,YEL,4,5,-1.04,-1.05,1,2.97145
1278,3,257.873,1,T,5,70,90,SURFACE,64,YEL,YEL,5,2,-1.05,-1.01,1,13.5205
1279,3,257.873,1,T,5,70,90,SURFACE,10,YEL,YEL,2,5,-1.01,-1.06,1,5.58882
1280,3,257.873,1,T,5,70,90,SURFACE,53,YEL,YEL,5,4,-1.06,-1.02,1,9.90061
1281,3,258.493,1,C,5,70,90,SURFACE,31,YEL,RED,9,8,-1.2,-1.28,1,4.73505
1282,3,259.096,1,T,5,70,90,SURFACE,27,YEL,RED,5,7,-1.15,-1.4,1,4.9629
1283,3,259.129,1,T,5,70,90,SURFACE,67,YEL,YEL,4,5,-1.04,-1.07,1,17.2167
1284,3,259.183,1,T,5,70,90,SURFACE,43,YEL,YEL,5,7,-1.06,-1.12,1,6.0352
1285,3,259.528,1,T,5,70,90,SURFACE,41,YEL,YEL,10,14,-1.17,-1.17,1,6.01535
1286,3,259.83,1,C,5,70,90,SURFACE,62,RED,RED,6,8,-1.25,-1.43,1,9.16901
1287,3,259.918,1,C,5,70,90,SURFACE,62,YEL,RED,2,12,-1.02,-1.57,1,9.16901
1288,3,260.455,1,T,5,70,90,SURFACE,74,YEL,RED,3,7,-1.1,-1.45,1,10.7766
1289,3,260.455,1,T,5,70,90,SURFACE,43,RED,RED,7,5,-1.45,-1.44,1,6.0352
1290,3,260.455,1,T,5,70,90,SURFACE,27,RED,RED,10,10,-2.22,-1.69,1,4.9629
1291,3,261.059,1,C,5,70,90,SURFACE,43,YEL,RED,7,8,-1.11,-1.35,1,6.0352
1292,3,261.401,1,T,5,70,90,SURFACE,27,YEL,YEL,5,6,-1.04,-1.24,1,4.9629
1293,3,261.588,1,C,5,70,90,SURFACE,62,YEL,RED,3,8,-1.05,-1.46,1,9.16901
1294,3,261.814,1,C,5,70,90,SURFACE,62,YEL,RED,3,9,-1.03,-1.55,1,9.16901
1295,3,261.814,1,C,5,70,90,SURFACE,43,YEL,YEL,5,6,-1.09,-1.05,1,6.0352
1296,3,261.814,1,C,5,70,90,SURFACE,27,YEL,RED,3,4,-1.05,-1.28,1,4.9629
1297,3,262.447,1,T,5,70,90,SURFACE,71,YEL,YEL,3,1,-1.14,-1,1,14.2401
